work_order,site_name,site_address,site_city,site_state,latitude,longitude,jp_status,jp_priority,due_date,sow_1,flag_missing_due_date,flag_past_due,flag_estimated_time,tank_test_only,is_recurring_site,night_test,days_til_due,tech_count,zone_3,region,duration,cluster_id,created_at,updated_at
67501,Maverik 5249,3354 E Lincolnway,Cheyenne,WY,41.139388,-104.769361,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"41.0,-105.0",WY - East,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
71441,Maverik 754,8100 Hutchins Dr,Cheyenne,WY,41.138456,-104.706082,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"41.0,-105.0",WY - East,1.25,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67985,Gasamat #204,620 E Lincolnway (PO Box 386),Cheyenne,WY,41.135918,-104.807957,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"41.0,-105.0",WY - East,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67491,Maverik 668,1301 3rd St,Laramie,WY,41.301517,-105.594437,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"41.0,-106.0",WY - East,1.0,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67859,Gasamat #205,709 S. Third Street,Laramie,WY,41.307008,-105.593776,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"41.0,-106.0",WY - East,0.5,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67475,Maverik 5060,312 S 1st St,Saratoga,WY,41.452297,-106.80789,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"41.0,-107.0",WY - East,0.25,4.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67347,Gasamat #207,1718 E. B,Torrington,WY,42.061678,-104.181984,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-104.0",WY - East,0.5,5.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67427,Maverik 293,500 E. Valley Road,Torrington,WY,42.060576,-104.178759,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-104.0",WY - East,0.75,5.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67212,Fast Stop 1132,550 W Whalen St,Guernsey,WY,42.269546,-104.749054,unscheduled,Monthly O&M,2025-09-30,"MOI, ACI, VLT, LDT, ATG",False,False,True,False,False,False,71.0,5.0,"42.0,-105.0",WY - East,5.5,6.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67729,Maverik 391,1650 South Street,Wheatland,WY,42.051911,-104.963413,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-105.0",WY - East,0.75,6.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67721,Fast Stop 1131,81 Swanson Rd,Wheatland,WY,42.073934,-104.964001,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-105.0",WY - East,1.0,6.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67259,Stinker Store 215,1580 West Spruce Street,Rawlins,WY,41.787287,-107.254186,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-107.0",WY - East,0.5,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67052,Stinker Store 211 AKA I-80 Travel Plaza,I-80 & Exit 221,Sinclair,WY,41.773512,-107.084225,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-107.0",WY - East,0.75,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67069,Stinker Store 202,824 E Cedar Street,Rawlins,WY,41.789909,-107.226739,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-107.0",WY - East,0.5,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67073,Stinker Store 213,302 Airport Road,Rawlins,WY,41.792822,-107.20927,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-107.0",WY - East,0.5,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67060,Hilltop Conoco,1311 East Cedar Street,Rawlins,WY,41.791038,-107.22277,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-107.0",WY - East,0.5,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67192,Perkins Conoco,2325 West Spruce Street,Rawlins,WY,41.786569,-107.257853,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-107.0",WY - East,0.25,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67206,West End Sinclair,2010 West Spruce,Rawlins,WY,41.785742,-107.259366,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-107.0",WY - East,0.5,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67893,Hanna Card Station,603 South Adams,Hanna,WY,41.869692,-106.561405,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-107.0",WY - East,0.5,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67218,Maverik 724,2346 West Spruce St,Rawlins,WY,41.784175,-107.264405,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-107.0",WY - East,1.0,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67727,Stinker 219 - Outpost,1011 S Main,Lusk,WY,42.752144,-104.451268,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"43.0,-104.0",WY - East,0.5,8.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67867,Fast Stop 1133,75 US HWY 18-20,Orin,WY,42.657187,-105.191135,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"43.0,-105.0",WY - East,0.75,9.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67873,Fast Stop 1135,106 A St,Glendo,WY,42.503253,-105.027872,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"43.0,-105.0",WY - East,0.75,9.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67881,Maverik 296,1108 W. Yellowstone Hwy,Douglas,WY,42.763535,-105.402186,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"43.0,-105.0",WY - East,1.0,9.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67824,Stinker 218 - Broken Wheel,2332 East Richards St,Douglas,WY,42.738136,-105.346461,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"43.0,-105.0",WY - East,1.0,9.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67198,Stinker Store #216,902 E. 2nd,Casper,WY,42.848942,-106.313522,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"43.0,-106.0",WY - East,0.75,10.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67228,Maverik 547,4651 West Yellowstone Hwy,Mills,WY,42.850495,-106.383956,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"43.0,-106.0",WY - East,1.0,10.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67726,Maverik 458,500 West Main Street,Newcastle,WY,43.851792,-104.210301,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-104.0",WY - East,1.0,11.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67854,Maverik 476,4301 S. Douglas Highway,Gillette,WY,44.255485,-105.488405,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-105.0",WY - East,1.0,12.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67633,Maverik 738,111 Garner Lake Rd.,Gillette,WY,44.294757,-105.449808,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-105.0",WY - East,1.0,12.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67460,Maverik 5054,310 Skyline Dr,Gillette,WY,44.291686,-105.53212,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-106.0",WY - East,0.75,13.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67804,Maverik 5052,719 N Hwy 14-16,Gillette,WY,44.30064,-105.530121,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-106.0",WY - East,0.75,13.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67488,Maverik 5081,109 N Main St,Buffalo,WY,44.348935,-106.69852,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-107.0",WY - East,0.5,14.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67891,Maverik 166,1501 Bighorn Ave,Worland,WY,44.01724,-107.948141,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-108.0",WY - East,0.5,15.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67717,Maverik 222,524 N. 6th St.,Greybull,WY,44.494707,-108.055909,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-108.0",WY - East,0.75,15.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67878,Maverik 344,1242 East Bundage Lane,Sheridan,WY,44.773378,-106.937853,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"45.0,-107.0",WY - East,0.75,16.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67879,Gasamat #202,2327 North Main Street,Sheridan,WY,44.824008,-106.956765,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"45.0,-107.0",WY - East,0.5,16.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67888,Maverik 136,222 S. Main (PO Box 479),Lyman,WY,41.327219,-110.293248,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"41.0,-110.0",WY - West,0.5,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67431,Maverik 274,655 No. Hwy 414 (P.O. Box 369),Mountain View,WY,41.269087,-110.326052,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"41.0,-110.0",WY - West,0.5,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67320,Fast Stop 1130,2797 County Rd 231,Lyman,WY,41.368632,-110.302109,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"41.0,-110.0",WY - West,1.0,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67253,Maverik 162,535 County Road,Evanston,WY,41.28252,-110.962924,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"41.0,-111.0",WY - West,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67288,Maverik 284,350 Front Street,Evanston,WY,41.264023,-110.958353,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"41.0,-111.0",WY - West,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67325,Fast Stop 1138,49 Aspen Gorve Dr,Evanston,WY,41.251281,-110.940242,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"41.0,-111.0",WY - West,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67321,Fast Stop 1137,106 N 3rd St,Evanston,WY,41.26402,-110.957798,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"41.0,-111.0",WY - West,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67296,Fast Stop 1136,98 County Rd,Evanston,WY,41.270774,-110.963282,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"41.0,-111.0",WY - West,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67197,Maverik 345,59 Uinta Dr,Green River,WY,41.522285,-109.463213,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-109.0",WY - West,0.75,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67742,Maverik 741,1225 Foothill Blvd.,Rock Springs,WY,41.572692,-109.278519,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-109.0",WY - West,0.75,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
75337,Sunmart 586,1620 Elk St.,Rock Springs,WY,41.611198,-109.229704,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-109.0",WY - West,1.0,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
66891,Maverik 5057,1806 Elk St,Rock Springs,WY,41.617751,-109.231604,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-109.0",WY - West,0.75,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67712,Gasamat #206,320 Elk Street,Rock Springs,WY,41.590654,-109.223128,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-109.0",WY - West,0.5,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
66996,Maverik 5059,1540 9th St,Rock Springs,WY,41.597468,-109.204971,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-109.0",WY - West,0.75,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67809,Maverik 5286,3910 Foothill Blvd,Rock Springs,WY,41.59723,-109.252952,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-109.0",WY - West,0.75,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67759,Fast Stop 1134,8 Purple Sage Rd,Rock Springs,WY,41.55571,-109.310162,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-109.0",WY - West,0.75,3.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67910,Fast Stop 2233,106 Main St,Labarge,WY,42.263503,-110.194635,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-110.0",WY - West,0.75,4.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67424,Wagner Chevron,30 US-30 -189,Diamondville,WY,41.773709,-110.544461,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-111.0",WY - West,0.5,5.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67914,Fast Stop 2231,1209 Beech Ave,Kemmerer,WY,41.789361,-110.53929,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-111.0",WY - West,0.5,5.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67429,Maverik 235,521 Coral,Kemmerer,WY,41.789379,-110.538747,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"42.0,-111.0",WY - West,0.5,5.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67372,Maverik 192,1604 West Main Street,Riverton,WY,43.025571,-108.412399,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"43.0,-108.0",WY - West,1.0,6.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67370,Maverik 389,135 East Main Street,Lander,WY,42.831743,-108.726522,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"43.0,-109.0",WY - West,1.0,7.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67018,Fast Stop 2232,12 Lary Lozier Rd,Boulder,WY,42.604961,-109.634461,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"43.0,-110.0",WY - West,0.5,8.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67909,Fast Stop 2234,225 Front St,Big Piney,WY,42.536658,-110.110066,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"43.0,-110.0",WY - West,0.5,8.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67913,Maverik 599,160 North Main,Thayne,WY,42.917845,-111.001556,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"43.0,-111.0",WY - West,1.0,9.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67711,Maverik 353,1005 S Hwy 89,Jackson Hole,WY,43.466155,-110.793892,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"43.0,-111.0",WY - West,0.75,9.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67911,Maverik 355,391 Washington (P.O. Box 288),Afton,WY,42.724928,-110.931868,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"43.0,-111.0",WY - West,0.75,9.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67908,Fast Stop 1139,1220 S Washington St,Afton,WY,42.707975,-110.933873,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"43.0,-111.0",WY - West,0.5,9.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67718,Maverik 577,425 S.6th,Thermopolis,WY,43.642034,-108.211497,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"44.0,-108.0",WY - West,1.0,10.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67716,Maverik 270,217 W. Main St.,Lovell,WY,44.837734,-108.398054,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"45.0,-108.0",WY - West,0.75,11.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67710,Maverik 202,1802 17th St,Cody,WY,44.518642,-109.053821,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"45.0,-109.0",WY - West,0.5,12.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67889,Maverik 346,819 E. Coulter (P.O. Box 1175),Powell,WY,44.754708,-108.74793,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"45.0,-109.0",WY - West,1.0,12.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67897,Maverik 363,2321 Big Horn Avenue,Cody,WY,44.533947,-109.04466,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,5.0,"45.0,-109.0",WY - West,0.75,12.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
66908,Maverik 418,2948 F Rd,Grand Junction,CO,39.091805,-108.496368,unscheduled,Annual,2025-09-04,"ACI, MOI",False,False,False,False,False,False,45.0,11.0,"39.0,-108.0",CO - West Central,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67029,White Mountain Golf Course,1301 Clubhouse Dr,Rock Springs,WY,41.640687,-109.239952,unscheduled,Annual,2025-09-04,"LDT, VLT, ATG, ACI",False,False,False,False,False,False,45.0,5.0,"42.0,-109.0",WY - West,4.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
66968,King Soopers 090,1717 Sheridan Blvd.,Edgewater,CO,39.690433,-105.053238,unscheduled,Annual,2025-09-04,"SBT, ACI, ATG, LDT",False,False,False,False,False,False,45.0,10.0,"40.0,-105.0",CO - Denver Metro,4.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67120,King Soopers 003,6370 Sheridan Blvd,Arvada,CO,39.812426,-105.051652,unscheduled,Annual,2025-09-04,"OFV, SCT, SCT, ACI, ATG, LDT",False,False,True,False,False,False,45.0,10.0,"40.0,-105.0",CO - Denver Metro,8.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67055,Valentia Service Center,2070 S Valentia St,Denver,CO,39.679343,-104.89075,unscheduled,Annual,2025-09-05,"ATG, ACI",False,False,False,False,False,False,46.0,11.0,"40.0,-105.0",CO - Denver Metro,3.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
66722,QuikTrip #4231,665 31st St,Evans,CO,40.385081,-104.689006,Scheduled,Annual,2025-09-05,"LDT, ATG, NT",False,False,False,False,False,True,46.0,10.0,"40.0,-105.0",CO - NoCo,3.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67121,Littleton Public Schools,5565 S Crocker St,Littleton,CO,39.615928,-105.009324,unscheduled,Annual,2025-09-06,"ATG, LDT, VLT",False,False,False,False,False,False,47.0,10.0,"40.0,-105.0",CO - Denver Metro,3.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67249,Rose Medical Center,4567 E 9th Ave,Denver,CO,39.732185,-104.934049,unscheduled,Annual,2025-09-06,"SBT, OFV, ACI, ACI, ATG, SCT, DWP",False,False,True,False,False,False,47.0,10.0,"40.0,-105.0",CO - Denver Metro,7.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
69015,Circle K 2744057,1884 Folsom Street,Boulder,CO,40.020112,-105.262495,unscheduled,Service,2025-09-06,SBT,False,False,False,False,False,False,47.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45706,Morningside Lift,2305 Mount Werner Circle,Steamboat Springs,CO,40.454975,-106.744046,unscheduled,3 Year,2025-09-07,"SBT, OFV, ACI",False,False,False,False,False,False,48.0,10.0,"40.0,-107.0",CO - Northwest,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67434,Frontier Mart,4578 US Hwy 26,Torrington,WY,42.07625,-104.213235,unscheduled,3 Year,2025-09-07,"CPS, ACI, ATG, LDT, VLT",False,False,False,False,False,False,48.0,5.0,"42.0,-104.0",WY - East,5.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45533,King Soopers 125,5546 Promenade Parkway,Castle Rock,CO,39.416084,-104.880503,unscheduled,3 Year,2025-09-07,"SCT, SCT",False,False,True,False,False,False,48.0,10.0,"39.0,-105.0",CO - Denver Metro,7.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
45601,Thunderhead Lift,2305 Mount Werner Circle,Steamboat Springs,CO,40.453293,-106.774066,unscheduled,Service,2025-09-07,"SBT, OFV, ACI",False,False,False,False,False,False,48.0,10.0,"40.0,-107.0",CO - Northwest,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
68409,King Soopers 059,1515 S Kipling Pkwy,Lakewood,CO,39.689988,-105.117867,unscheduled,3 Year,2025-09-08,"SCT, SCT",False,False,False,False,False,False,49.0,10.0,"40.0,-105.0",CO - Denver Metro,5.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67065,Stinker Store 214,1601 Inverness Blvd.,Rawlins,WY,41.81342,-107.220236,unscheduled,3 Year,2025-09-09,MOI,False,False,False,False,False,False,50.0,5.0,"42.0,-107.0",WY - East,0.25,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67054,Elevate DV,4100 E. Mississippi Avenue,Denver,CO,39.695999,-104.93884,unscheduled,3 Year,2025-09-09,"SBT, ACI",False,False,False,False,False,False,50.0,11.0,"40.0,-105.0",CO - Denver Metro,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67070,Aims Community College,5401 W 20th St,Greeley,CO,40.40768,-104.768355,unscheduled,Annual,2025-09-09,ACI,False,False,False,False,False,False,50.0,11.0,"40.0,-105.0",CO - NoCo,1.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67072,Maverik 544,11160 Colorado Blvd,Thornton,CO,39.898706,-104.939204,unscheduled,Annual,2025-09-09,"ACI, MOI",False,False,False,False,False,False,50.0,11.0,"40.0,-105.0",CO - Denver Metro,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67244,Franklin Pavilion,1830 Franklin St,Denver,CO,39.745689,-104.967817,unscheduled,Service,2025-09-09,MOI,False,False,False,False,True,False,50.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67593,Lake Cedar Group Communications Facility,21119 Cedar Lake Rd,Golden,CO,39.729424,-105.234459,unscheduled,Service,2025-09-10,MOI,False,False,False,False,True,False,51.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67583,KCNC Channel 4 Studio,1044 Lincoln St,Denver,CO,39.732843,-104.986072,unscheduled,Service,2025-09-10,MOI,False,False,False,False,True,False,51.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
18519,Dolores Outfitters,341 Railroad Ave,Dolores,CO,37.473379,-108.504763,unscheduled,3 Year,2025-09-01,"CPS, SBT, OFV",False,False,False,False,False,False,42.0,8.0,"37.0,-109.0",CO - Southwest,3.0,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
